Location,TimeFrame,DataFormat,Data,Fips
Zip Code 11420,2014,Number,50162,11420
Zip Code 11420,2015,Number,50820,11420
Zip Code 11420,2016,Number,50549,11420
Zip Code 11420,2017,Number,49396,11420
Zip Code 11420,2018,Number,48489,11420
Zip Code 11421,2011,Number,40975,11421
Zip Code 11421,2012,Number,41872,11421
Zip Code 11421,2013,Number,42588,11421
Zip Code 11421,2014,Number,42745,11421
Zip Code 11421,2015,Number,43024,11421
Zip Code 11421,2016,Number,43341,11421
Zip Code 11421,2017,Number,43567,11421
Zip Code 11421,2018,Number,41002,11421
Zip Code 11422,2011,Number,31739,11422
Zip Code 11422,2012,Number,33116,11422
Zip Code 11422,2013,Number,33280,11422
Zip Code 11422,2014,Number,32589,11422
Zip Code 11422,2015,Number,33245,11422
Zip Code 11422,2016,Number,33408,11422
Zip Code 11422,2017,Number,33479,11422
Zip Code 11422,2018,Number,32082,11422
Zip Code 11423,2011,Number,30890,11423
Zip Code 11423,2012,Number,31425,11423
Zip Code 11423,2013,Number,31625,11423
Zip Code 11423,2014,Number,32053,11423
Zip Code 11423,2015,Number,31982,11423
Zip Code 11423,2016,Number,31823,11423
Zip Code 11423,2017,Number,32407,11423
Zip Code 11423,2018,Number,31400,11423
Zip Code 11426,2011,Number,19165,11426
Zip Code 11426,2012,Number,18847,11426
Zip Code 11426,2013,Number,19575,11426
Zip Code 11426,2014,Number,19348,11426
Zip Code 11426,2015,Number,19842,11426
Zip Code 11426,2016,Number,19991,11426
Zip Code 11426,2017,Number,21166,11426
Zip Code 11426,2018,Number,20801,11426
Zip Code 11427,2011,Number,24385,11427
Zip Code 11427,2012,Number,24601,11427
Zip Code 11427,2013,Number,24877,11427
Zip Code 11427,2014,Number,23460,11427
Zip Code 11427,2015,Number,23568,11427
Zip Code 11427,2016,Number,22941,11427
Zip Code 11427,2017,Number,23809,11427
Zip Code 11427,2018,Number,24037,11427
Zip Code 11428,2011,Number,19764,11428
Zip Code 11428,2012,Number,19784,11428
Zip Code 11428,2013,Number,20307,11428
Zip Code 11428,2014,Number,20461,11428
Zip Code 11428,2015,Number,19744,11428
Zip Code 11428,2016,Number,19736,11428
Zip Code 11428,2017,Number,19859,11428
Zip Code 11428,2018,Number,18929,11428
Zip Code 11429,2011,Number,29167,11429
Zip Code 11429,2012,Number,28571,11429
Zip Code 11429,2013,Number,28311,11429
Zip Code 11429,2014,Number,27506,11429
Zip Code 11429,2015,Number,26362,11429
Zip Code 11429,2016,Number,26739,11429
Zip Code 11429,2017,Number,27667,11429
Zip Code 11429,2018,Number,27403,11429
Zip Code 11430,2011,Number,53,11430
Zip Code 11430,2012,Number,101,11430
Zip Code 11430,2013,Number,140,11430
Zip Code 11430,2014,Number,171,11430
Zip Code 11430,2015,Number,186,11430
Zip Code 11430,2016,Number,179,11430
Zip Code 11430,2017,Number,183,11430
Zip Code 11430,2018,Number,198,11430
Zip Code 11432,2011,Number,56900,11432
Zip Code 11432,2012,Number,58705,11432
Zip Code 11432,2013,Number,61687,11432
Zip Code 11432,2014,Number,62395,11432
Zip Code 11432,2015,Number,63533,11432
Zip Code 11432,2016,Number,64686,11432
Zip Code 11432,2017,Number,65098,11432
Zip Code 11432,2018,Number,62053,11432
Zip Code 11433,2011,Number,30076,11433
Zip Code 11433,2012,Number,30851,11433
Zip Code 11433,2013,Number,32821,11433
Zip Code 11433,2014,Number,37927,11433
Zip Code 11433,2015,Number,34111,11433
Zip Code 11433,2016,Number,34703,11433
Zip Code 11433,2017,Number,36019,11433
Zip Code 11433,2018,Number,36489,11433
Zip Code 11434,2011,Number,61183,11434
Zip Code 11434,2012,Number,61853,11434
Zip Code 11434,2013,Number,62809,11434
Zip Code 11434,2014,Number,65255,11434
Zip Code 11434,2015,Number,65892,11434
Zip Code 11434,2016,Number,66279,11434
Zip Code 11434,2017,Number,66725,11434
Zip Code 11434,2018,Number,65791,11434
Zip Code 11435,2011,Number,52358,11435
Zip Code 11435,2012,Number,52288,11435
Zip Code 11435,2013,Number,53542,11435
Zip Code 11435,2014,Number,54523,11435
Zip Code 11435,2015,Number,55323,11435
Zip Code 11435,2016,Number,57627,11435
Zip Code 11435,2017,Number,59214,11435
Zip Code 11435,2018,Number,59296,11435
Zip Code 11436,2011,Number,16956,11436
Zip Code 11436,2012,Number,17316,11436
Zip Code 11436,2013,Number,17636,11436
Zip Code 11436,2014,Number,18609,11436
Zip Code 11436,2015,Number,19425,11436
Zip Code 11436,2016,Number,20136,11436
Zip Code 11436,2017,Number,20905,11436
Zip Code 11436,2018,Number,20077,11436
Zip Code 11691,2011,Number,59376,11691
Zip Code 11691,2012,Number,61442,11691
Zip Code 11691,2013,Number,61091,11691
Zip Code 11691,2014,Number,62577,11691
Zip Code 11691,2015,Number,63989,11691
Zip Code 11691,2016,Number,64946,11691
Zip Code 11691,2017,Number,65356,11691
Zip Code 11691,2018,Number,67094,11691
Zip Code 11692,2011,Number,17070,11692
Zip Code 11692,2012,Number,16870,11692
Zip Code 11692,2013,Number,17674,11692
Zip Code 11692,2014,Number,17970,11692
Zip Code 11692,2015,Number,18955,11692
Zip Code 11692,2016,Number,19403,11692
Zip Code 11692,2017,Number,20242,11692
Zip Code 11692,2018,Number,20991,11692
Zip Code 11693,2011,Number,11407,11693
Zip Code 11693,2012,Number,11415,11693
Zip Code 11693,2013,Number,11335,11693
Zip Code 11693,2014,Number,11338,11693
Zip Code 11693,2015,Number,11194,11693
Zip Code 11693,2016,Number,12021,11693
Zip Code 11693,2017,Number,12709,11693
Zip Code 11693,2018,Number,12919,11693
Zip Code 11694,2011,Number,20792,11694
Zip Code 11694,2012,Number,21281,11694
Zip Code 11694,2013,Number,21725,11694
Zip Code 11694,2014,Number,21507,11694
Zip Code 11694,2015,Number,20773,11694
Zip Code 11694,2016,Number,21219,11694
Zip Code 11694,2017,Number,21003,11694
Zip Code 11694,2018,Number,21354,11694
Zip Code 11697,2011,Number,4381,11697
Zip Code 11697,2012,Number,4344,11697
Zip Code 11697,2013,Number,4223,11697
Zip Code 11697,2014,Number,4078,11697
Zip Code 11697,2015,Number,4006,11697
Zip Code 11697,2016,Number,3928,11697
Zip Code 11697,2017,Number,3702,11697
Zip Code 11697,2018,Number,3540,11697
Battery Park/Tribeca,2019,Number,66437.96901,101
Greenwich Village,2019,Number,98076.03099,102
Lower East Side,2019,Number,167128,103
Chelsea/Clinton,2019,Number,111490.31133,104
Midtown Business District,2019,Number,55799.68867,105
Murray Hill/Stuyvesant,2019,Number,148482,106
Upper West Side,2019,Number,179682,107
Upper East Side,2019,Number,216874,108
Manhattanville,2019,Number,132837,109
Central Harlem,2019,Number,136351,110
East Harlem,2019,Number,111452,111
Washington Heights,2019,Number,204096,112
Mott Haven,2019,Number,93458.15468,201
Hunts Point,2019,Number,53365.84532,202
Morrisania,2019,Number,84605.54904,203
Concourse/Highbridge,2019,Number,140906,204
University Heights,2019,Number,138209,205
East Tremont,2019,Number,88324.45096,206
Bedford Park,2019,Number,151684,207
Riverdale,2019,Number,104149,208
Unionport/Soundview,2019,Number,178339,209
Throgs Neck,2019,Number,110883,210
Pelham Parkway,2019,Number,125155,211
Williamsbridge,2019,Number,149128,212
Williamsburg/Greenpoint,2019,Number,151308,301
Fort Greene/Brooklyn Hts,2019,Number,133346,302
Bedford Stuyvesant,2019,Number,144306,303
Bushwick,2019,Number,127550,304
East New York,2019,Number,180811,305
Park Slope,2019,Number,114043,306
Sunset Park,2019,Number,130783,307
Crown Heights North,2019,Number,128327,308
Crown Heights South,2019,Number,106258,309
Bay Ridge,2019,Number,121925,310
Bensonhurst,2019,Number,186959,311
Borough Park,2019,Number,153470,312
Coney Island,2019,Number,115277,313
Flatbush/Midwood,2019,Number,156866,314
Sheepshead Bay,2019,Number,147401,315
Brownsville,2019,Number,128369,316
East Flatbush,2019,Number,136009,317
Canarsie,2019,Number,196895,318
Astoria,2019,Number,166069,401
Sunnyside/Woodside,2019,Number,136058,402
Jackson Heights,2019,Number,175275,403
Elmhurst/Corona,2019,Number,156074,404
Ridgewood/Glendale,2019,Number,165895,405
Rego Park/Forest Hills,2019,Number,105586,406
Flushing,2019,Number,239869,407
Fresh Meadows/Briarwood,2019,Number,168471,408
Woodhaven,2019,Number,143756,409
Howard Beach,2019,Number,118568,410
Bayside,2019,Number,114562,411
Jamaica/St. Albans,2019,Number,241275,412
Queens Village,2019,Number,200660,413
The Rockaways,2019,Number,121740,414
St. George,2019,Number,176195,501
South Beach,2019,Number,138590,502
Tottenville,2019,Number,161358,503
Bronx,2019,Number,1418207,36005
Brooklyn,2019,Number,2559903,36047
Manhattan,2019,Number,1628706,36061
Queens,2019,Number,2253858,36081
Staten Island,2019,Number,476143,36085
New York City,2019,Number,8336817,3651000
